6,7,313,255,40,110,1,-1,-1,-1
6,9,34,164,40,115,1,-1,-1,-1
6,12,541,126,39,90,1,-1,-1,-1
6,13,533,110,30,77,1,-1,-1,-1
6,15,340,236,47,118,1,-1,-1,-1
6,19,496,355,59,130,1,-1,-1,-1
6,21,584,134,16,47,1,-1,-1,-1
6,23,367,334,83,139,1,-1,-1,-1
6,25,126,118,34,91,1,-1,-1,-1
6,30,485,405,58,74,1,-1,-1,-1
6,31,133,47,17,41,1,-1,-1,-1
6,37,428,305,45,107,1,-1,-1,-1
6,42,111,44,27,76,1,-1,-1,-1
6,46,463,42,15,50,1,-1,-1,-1
6,47,171,126,23,71,1,-1,-1,-1
6,48,433,40,19,50,1,-1,-1,-1
6,50,374,252,65,107,1,-1,-1,-1
6,51,508,242,49,119,1,-1,-1,-1
6,52,457,252,55,106,1,-1,-1,-1
7,1,118,389,37,89,1,-1,-1,-1
7,2,290,366,128,112,1,-1,-1,-1
7,3,533,506,5,18,1,-1,-1,-1
7,5,205,215,32,49,1,-1,-1,-1
7,7,326,267,43,117,1,-1,-1,-1
7,9,34,158,41,116,1,-1,-1,-1
7,12,543,127,39,89,1,-1,-1,-1
7,13,538,110,30,77,1,-1,-1,-1
7,15,338,238,49,122,1,-1,-1,-1
7,19,495,352,61,135,1,-1,-1,-1
7,21,585,139,15,42,1,-1,-1,-1
7,23,364,328,86,144,1,-1,-1,-1
7,25,138,93,39,102,1,-1,-1,-1
7,30,482,403,60,76,1,-1,-1,-1
7,31,138,56,18,45,1,-1,-1,-1
7,37,418,267,49,116,1,-1,-1,-1
7,42,109,43,29,80,1,-1,-1,-1
7,46,461,41,16,50,1,-1,-1,-1
7,47,176,123,24,71,1,-1,-1,-1
7,48,428,39,19,50,1,-1,-1,-1
7,50,361,254,70,117,1,-1,-1,-1
7,51,513,214,45,111,1,-1,-1,-1
7,52,465,227,51,98,1,-1,-1,-1
7,61,223,202,45,62,1,-1,-1,-1
8,1,120,395,35,83,1,-1,-1,-1
8,3,529,537,1,1,1,-1,-1,-1
8,5,205,215,32,49,1,-1,-1,-1
8,7,330,273,44,120,1,-1,-1,-1
8,12,544,128,39,88,1,-1,-1,-1
8,13,542,111,30,76,1,-1,-1,-1
8,15,336,239,50,126,1,-1,-1,-1
8,21,587,145,13,36,1,-1,-1,-1
8,23,349,299,68,117,1,-1,-1,-1
8,25,157,96,33,89,1,-1,-1,-1
8,30,480,401,61,78,1,-1,-1,-1
8,31,137,57,18,43,1,-1,-1,-1
8,37,403,268,51,123,1,-1,-1,-1
8,42,108,41,30,85,1,-1,-1,-1
8,46,460,41,15,49,1,-1,-1,-1
8,47,185,116,24,72,1,-1,-1,-1
8,48,423,37,19,51,1,-1,-1,-1
8,50,356,252,76,125,1,-1,-1,-1
8,51,511,190,43,105,1,-1,-1,-1
8,52,467,201,49,95,1,-1,-1,-1
8,61,221,200,47,63,1,-1,-1,-1
8,63,458,108,20,40,1,-1,-1,-1
8,64,125,102,29,71,1,-1,-1,-1
8,66,402,76,31,74,1,-1,-1,-1
8,67,409,79,15,40,1,-1,-1,-1
8,69,166,366,35,113,1,-1,-1,-1
9,1,122,402,32,76,1,-1,-1,-1
9,3,526,568,-5,-16,1,-1,-1,-1
9,5,205,215,33,49,1,-1,-1,-1
9,7,334,280,45,122,1,-1,-1,-1
9,12,544,128,39,87,1,-1,-1,-1
9,13,547,111,30,76,1,-1,-1,-1
9,15,334,240,52,130,1,-1,-1,-1
9,21,589,150,10,31,1,-1,-1,-1
9,23,344,289,69,118,1,-1,-1,-1
9,25,166,93,30,82,1,-1,-1,-1
9,31,125,50,20,49,1,-1,-1,-1
9,37,397,258,51,124,1,-1,-1,-1
9,42,106,40,32,89,1,-1,-1,-1
9,46,456,38,15,49,1,-1,-1,-1
9,47,193,108,22,67,1,-1,-1,-1
9,48,433,34,19,52,1,-1,-1,-1
9,50,351,250,81,133,1,-1,-1,-1
9,51,507,167,39,97,1,-1,-1,-1
9,52,465,179,46,89,1,-1,-1,-1
9,61,216,199,48,64,1,-1,-1,-1
9,63,453,90,29,59,1,-1,-1,-1
9,64,117,109,33,80,1,-1,-1,-1
9,66,406,85,32,77,1,-1,-1,-1
9,67,411,78,14,37,1,-1,-1,-1
9,69,164,368,34,111,1,-1,-1,-1
9,70,423,302,64,133,1,-1,-1,-1
10,1,123,363,47,115,1,-1,-1,-1
10,5,205,215,33,50,1,-1,-1,-1
10,7,338,286,45,124,1,-1,-1,-1
10,12,543,130,37,85,1,-1,-1,-1
10,15,331,242,54,134,1,-1,-1,-1
10,21,591,156,8,25,1,-1,-1,-1
10,23,339,279,69,119,1,-1,-1,-1
10,25,180,82,29,79,1,-1,-1,-1
10,31,122,49,20,49,1,-1,-1,-1
10,37,391,248,51,124,1,-1,-1,-1
10,42,104,38,34,94,1,-1,-1,-1
10,46,454,36,15,50,1,-1,-1,-1
10,47,195,103,22,66,1,-1,-1,-1
10,48,436,33,18,49,1,-1,-1,-1
10,50,347,248,85,141,1,-1,-1,-1
10,51,498,149,37,92,1,-1,-1,-1
10,52,462,159,43,83,1,-1,-1,-1
10,61,223,199,44,59,1,-1,-1,-1
10,63,450,84,34,67,1,-1,-1,-1
10,64,109,122,35,87,1,-1,-1,-1
10,66,412,102,33,77,1,-1,-1,-1
10,67,413,78,12,32,1,-1,-1,-1
10,69,165,368,34,111,1,-1,-1,-1
10,70,419,304,64,135,1,-1,-1,-1
11,1,125,363,47,115,1,-1,-1,-1
11,5,211,213,33,51,1,-1,-1,-1
11,7,342,292,46,127,1,-1,-1,-1
11,12,542,127,39,89,1,-1,-1,-1
11,15,329,243,56,138,1,-1,-1,-1
11,23,334,270,70,119,1,-1,-1,-1
11,25,194,70,28,77,1,-1,-1,-1
11,31,120,49,19,48,1,-1,-1,-1
11,37,385,238,51,124,1,-1,-1,-1
11,46,452,35,15,49,1,-1,-1,-1
11,47,197,98,22,65,1,-1,-1,-1
11,48,434,31,19,50,1,-1,-1,-1
11,50,342,245,91,150,1,-1,-1,-1
11,51,496,132,35,87,1,-1,-1,-1
11,52,466,142,40,78,1,-1,-1,-1
11,61,222,200,39,52,1,-1,-1,-1
11,63,448,77,37,76,1,-1,-1,-1
11,64,105,128,37,92,1,-1,-1,-1
11,66,414,114,36,86,1,-1,-1,-1
11,67,415,77,11,29,1,-1,-1,-1
11,69,166,367,34,112,1,-1,-1,-1
11,70,415,307,65,137,1,-1,-1,-1
11,81,216,200,58,59,1,-1,-1,-1
11,82,26,145,30,94,1,-1,-1,-1
11,84,474,367,49,112,1,-1,-1,-1
11,86,424,379,36,100,1,-1,-1,-1
11,87,458,143,22,48,1,-1,-1,-1
11,90,391,120,21,73,1,-1,-1,-1
11,92,420,30,16,48,1,-1,-1,-1
12,1,119,353,52,125,1,-1,-1,-1
12,5,211,213,34,51,1,-1,-1,-1
12,7,346,299,47,129,1,-1,-1,-1
12,12,540,127,40,89,1,-1,-1,-1
12,23,329,260,70,119,1,-1,-1,-1
12,25,208,59,27,74,1,-1,-1,-1
12,31,117,49,19,46,1,-1,-1,-1
12,37,379,228,51,124,1,-1,-1,-1
12,46,450,34,15,48,1,-1,-1,-1
12,47,200,94,20,63,1,-1,-1,-1
12,48,433,30,18,49,1,-1,-1,-1
12,50,338,243,95,157,1,-1,-1,-1
12,51,502,118,33,83,1,-1,-1,-1
12,52,473,127,39,76,1,-1,-1,-1
12,61,217,201,44,59,1,-1,-1,-1
12,63,445,71,42,84,1,-1,-1,-1
12,64,101,134,39,96,1,-1,-1,-1
12,66,416,129,39,93,1,-1,-1,-1
12,67,417,76,9,25,1,-1,-1,-1
12,69,167,367,34,111,1,-1,-1,-1
12,70,460,296,54,115,1,-1,-1,-1
12,81,215,201,60,62,1,-1,-1,-1
12,82,25,145,31,95,1,-1,-1,-1
12,84,470,369,48,110,1,-1,-1,-1
12,86,447,417,23,62,1,-1,-1,-1
12,87,453,155,24,52,1,-1,-1,-1
12,90,391,134,23,81,1,-1,-1,-1
12,92,421,29,16,48,1,-1,-1,-1
12,95,244,117,26,76,1,-1,-1,-1
12,96,407,27,13,43,1,-1,-1,-1
12,108,519,292,43,112,1,-1,-1,-1
12,110,148,115,29,80,1,-1,-1,-1
13,1,129,383,41,95,1,-1,-1,-1
13,5,212,213,34,51,1,-1,-1,-1
13,12,540,125,40,92,1,-1,-1,-1
13,23,324,250,70,120,1,-1,-1,-1
13,25,222,48,26,71,1,-1,-1,-1
13,31,114,48,19,46,1,-1,-1,-1
13,37,373,218,51,124,1,-1,-1,-1
13,46,448,32,15,49,1,-1,-1,-1
13,47,202,89,20,62,1,-1,-1,-1
13,48,432,28,18,49,1,-1,-1,-1
13,51,506,105,32,81,1,-1,-1,-1
13,52,472,115,37,73,1,-1,-1,-1
13,61,214,199,47,64,1,-1,-1,-1
13,63,443,65,45,92,1,-1,-1,-1
13,64,114,147,34,84,1,-1,-1,-1
13,66,421,144,42,103,1,-1,-1,-1
13,67,419,76,7,21,1,-1,-1,-1
13,69,148,359,31,95,1,-1,-1,-1
13,70,465,261,50,107,1,-1,-1,-1
13,81,214,201,63,65,1,-1,-1,-1
13,82,25,145,31,95,1,-1,-1,-1
13,84,465,372,47,107,1,-1,-1,-1
13,86,460,438,15,41,1,-1,-1,-1
13,87,450,162,25,54,1,-1,-1,-1
13,90,391,154,24,86,1,-1,-1,-1
13,92,421,29,17,47,1,-1,-1,-1
13,95,230,124,28,82,1,-1,-1,-1
13,96,407,27,13,42,1,-1,-1,-1
13,108,520,257,43,110,1,-1,-1,-1
13,110,151,101,26,75,1,-1,-1,-1
13,117,123,68,22,57,1,-1,-1,-1
13,120,10,318,54,125,1,-1,-1,-1
14,1,131,384,40,94,1,-1,-1,-1
14,5,213,212,34,52,1,-1,-1,-1
14,12,540,125,41,92,1,-1,-1,-1
14,25,236,36,26,69,1,-1,-1,-1
14,31,129,55,21,52,1,-1,-1,-1
14,46,446,31,15,48,1,-1,-1,-1
14,47,204,85,20,60,1,-1,-1,-1
14,48,431,26,18,50,1,-1,-1,-1
14,51,509,97,30,76,1,-1,-1,-1
14,52,474,105,34,69,1,-1,-1,-1
14,61,216,200,46,63,1,-1,-1,-1
14,63,440,59,50,99,1,-1,-1,-1
14,64,113,155,35,85,1,-1,-1,-1
14,66,428,171,37,89,1,-1,-1,-1
14,69,146,357,30,92,1,-1,-1,-1
14,70,471,252,49,103,1,-1,-1,-1
14,81,212,201,67,68,1,-1,-1,-1
14,82,25,145,31,96,1,-1,-1,-1
14,84,461,374,45,105,1,-1,-1,-1
14,86,474,460,7,19,1,-1,-1,-1
14,87,448,169,25,56,1,-1,-1,-1
14,90,393,177,27,96,1,-1,-1,-1
14,92,422,28,17,48,1,-1,-1,-1
14,95,218,136,27,79,1,-1,-1,-1
14,96,408,27,12,41,1,-1,-1,-1
14,108,527,223,40,101,1,-1,-1,-1
14,110,145,93,22,60,1,-1,-1,-1
14,117,121,67,24,62,1,-1,-1,-1
14,120,11,286,50,116,1,-1,-1,-1
14,123,200,149,21,79,1,-1,-1,-1
14,124,168,216,32,62,1,-1,-1,-1
15,1,133,385,39,93,1,-1,-1,-1
15,5,214,212,34,52,1,-1,-1,-1
15,12,545,125,39,91,1,-1,-1,-1
15,31,128,55,21,52,1,-1,-1,-1
15,48,430,24,18,50,1,-1,-1,-1
15,51,505,88,28,71,1,-1,-1,-1
15,52,473,96,31,63,1,-1,-1,-1
15,61,213,187,52,77,1,-1,-1,-1
15,64,136,171,33,83,1,-1,-1,-1
15,66,432,183,38,93,1,-1,-1,-1
15,69,144,355,29,90,1,-1,-1,-1
15,70,476,241,33,70,1,-1,-1,-1
15,81,211,201,69,72,1,-1,-1,-1
15,82,25,145,31,97,1,-1,-1,-1
15,84,456,377,45,102,1,-1,-1,-1
15,86,487,481,-1,-2,1,-1,-1,-1
15,87,441,193,30,64,1,-1,-1,-1
15,90,393,206,30,104,1,-1,-1,-1
15,92,423,27,17,48,1,-1,-1,-1
15,95,215,151,35,100,1,-1,-1,-1
15,96,408,27,12,39,1,-1,-1,-1
15,108,525,190,37,95,1,-1,-1,-1
15,110,140,80,21,59,1,-1,-1,-1
15,117,120,67,26,66,1,-1,-1,-1
15,120,-1,274,41,96,1,-1,-1,-1
15,123,190,157,22,83,1,-1,-1,-1
15,124,167,215,33,63,1,-1,-1,-1
15,131,49,249,41,111,1,-1,-1,-1
15,135,125,118,28,69,1,-1,-1,-1
15,136,166,166,27,67,1,-1,-1,-1
15,138,33,226,41,87,1,-1,-1,-1
15,141,494,196,36,93,1,-1,-1,-1
16,1,134,387,39,91,1,-1,-1,-1
16,5,220,208,36,56,1,-1,-1,-1
16,12,544,129,37,87,1,-1,-1,-1
16,31,127,56,21,51,1,-1,-1,-1
16,51,498,81,27,67,1,-1,-1,-1
16,52,467,88,30,61,1,-1,-1,-1
16,61,211,185,54,79,1,-1,-1,-1
16,64,129,178,36,92,1,-1,-1,-1
16,66,436,208,44,107,1,-1,-1,-1
16,69,142,354,28,87,1,-1,-1,-1
16,70,483,232,28,60,1,-1,-1,-1
16,81,210,201,72,75,1,-1,-1,-1
16,82,83,200,26,79,1,-1,-1,-1
16,84,452,379,43,100,1,-1,-1,-1
16,86,501,502,-9,-23,1,-1,-1,-1
16,87,433,211,41,91,1,-1,-1,-1
16,90,393,238,32,112,1,-1,-1,-1
16,92,424,27,17,47,1,-1,-1,-1
16,95,209,159,37,107,1,-1,-1,-1
16,96,396,27,18,57,1,-1,-1,-1
16,108,526,164,36,94,1,-1,-1,-1
16,110,138,71,19,53,1,-1,-1,-1
16,117,118,66,28,72,1,-1,-1,-1
16,120,-4,257,50,118,1,-1,-1,-1
16,123,180,166,27,102,1,-1,-1,-1
16,124,167,215,32,63,1,-1,-1,-1
16,131,34,243,36,99,1,-1,-1,-1
16,135,124,115,27,67,1,-1,-1,-1
16,136,153,175,35,85,1,-1,-1,-1
16,138,45,220,46,98,1,-1,-1,-1
16,141,490,171,34,87,1,-1,-1,-1
16,149,455,248,41,87,1,-1,-1,-1
17,1,136,388,39,90,1,-1,-1,-1
17,5,211,203,38,62,1,-1,-1,-1
17,12,542,126,40,90,1,-1,-1,-1
17,31,126,56,21,52,1,-1,-1,-1
17,51,489,73,26,66,1,-1,-1,-1
17,52,460,80,29,60,1,-1,-1,-1
17,61,209,183,56,81,1,-1,-1,-1
17,64,125,190,36,94,1,-1,-1,-1
17,66,444,252,46,113,1,-1,-1,-1
17,69,139,352,28,84,1,-1,-1,-1
17,70,489,223,24,50,1,-1,-1,-1
17,82,102,200,29,90,1,-1,-1,-1
17,86,514,523,-17,-44,1,-1,-1,-1
17,87,429,223,43,98,1,-1,-1,-1
17,90,393,256,35,119,1,-1,-1,-1
17,95,203,168,39,113,1,-1,-1,-1
17,96,394,26,18,61,1,-1,-1,-1
17,108,526,137,37,94,1,-1,-1,-1
17,110,135,61,17,49,1,-1,-1,-1
17,117,117,65,29,77,1,-1,-1,-1
17,120,-7,229,50,120,1,-1,-1,-1
17,123,174,173,29,109,1,-1,-1,-1
17,124,166,215,33,63,1,-1,-1,-1
17,131,35,225,36,97,1,-1,-1,-1
17,135,135,96,25,59,1,-1,-1,-1
17,136,138,193,39,97,1,-1,-1,-1
17,138,54,217,45,96,1,-1,-1,-1
17,141,489,156,32,84,1,-1,-1,-1
17,149,462,259,39,83,1,-1,-1,-1
17,157,295,296,40,123,1,-1,-1,-1
17,158,503,272,32,70,1,-1,-1,-1
18,1,138,389,38,89,1,-1,-1,-1
18,5,208,201,39,64,1,-1,-1,-1
18,12,541,125,41,91,1,-1,-1,-1
18,31,125,56,21,52,1,-1,-1,-1
18,51,480,64,25,65,1,-1,-1,-1
18,52,455,74,27,56,1,-1,-1,-1
18,61,208,181,57,84,1,-1,-1,-1
18,64,125,199,37,97,1,-1,-1,-1
18,66,449,269,47,118,1,-1,-1,-1
18,69,137,350,26,82,1,-1,-1,-1
18,70,495,213,19,40,1,-1,-1,-1
18,82,113,208,29,89,1,-1,-1,-1
18,87,438,222,48,110,1,-1,-1,-1
18,90,394,275,36,125,1,-1,-1,-1
18,95,197,176,41,120,1,-1,-1,-1
18,96,392,26,19,63,1,-1,-1,-1
18,108,527,111,36,93,1,-1,-1,-1
18,110,121,51,19,54,1,-1,-1,-1
18,117,115,65,32,81,1,-1,-1,-1
18,120,6,200,49,117,1,-1,-1,-1
18,123,168,180,31,116,1,-1,-1,-1
18,124,166,215,33,63,1,-1,-1,-1
18,131,45,205,39,103,1,-1,-1,-1
18,135,136,84,24,56,1,-1,-1,-1
18,136,128,203,43,106,1,-1,-1,-1
18,138,70,213,49,107,1,-1,-1,-1
18,141,488,142,31,81,1,-1,-1,-1
18,149,462,255,41,90,1,-1,-1,-1
18,157,285,293,39,124,1,-1,-1,-1
18,158,495,268,32,70,1,-1,-1,-1
18,160,157,57,17,59,1,-1,-1,-1
18,161,433,131,28,76,1,-1,-1,-1
19,5,208,200,40,65,1,-1,-1,-1
19,12,540,125,41,92,1,-1,-1,-1
19,31,125,57,20,51,1,-1,-1,-1
19,51,472,59,23,61,1,-1,-1,-1
19,52,448,68,25,54,1,-1,-1,-1
19,61,206,179,59,86,1,-1,-1,-1
19,64,125,208,38,99,1,-1,-1,-1
19,66,453,286,49,123,1,-1,-1,-1
19,70,502,204,14,30,1,-1,-1,-1
19,82,124,215,29,89,1,-1,-1,-1
19,87,434,232,52,117,1,-1,-1,-1
19,90,395,294,38,131,1,-1,-1,-1
19,95,191,185,44,126,1,-1,-1,-1
19,96,389,26,21,66,1,-1,-1,-1
19,108,527,85,36,91,1,-1,-1,-1
19,110,116,41,18,51,1,-1,-1,-1
19,120,6,179,49,117,1,-1,-1,-1
19,123,161,187,33,123,1,-1,-1,-1
19,124,168,153,43,84,1,-1,-1,-1
19,131,45,184,36,99,1,-1,-1,-1
19,135,133,74,23,53,1,-1,-1,-1
19,136,103,229,45,113,1,-1,-1,-1
19,138,74,227,50,111,1,-1,-1,-1
19,141,487,127,30,78,1,-1,-1,-1
19,149,464,257,42,92,1,-1,-1,-1
19,157,280,290,41,125,1,-1,-1,-1
19,158,496,267,31,69,1,-1,-1,-1
19,160,158,51,17,57,1,-1,-1,-1
19,161,434,127,27,74,1,-1,-1,-1
19,166,406,119,27,75,1,-1,-1,-1
19,170,458,217,31,64,1,-1,-1,-1
19,173,539,287,41,121,1,-1,-1,-1
20,5,211,198,39,67,1,-1,-1,-1
20,12,541,127,39,90,1,-1,-1,-1
20,51,468,54,22,59,1,-1,-1,-1
20,52,445,60,25,53,1,-1,-1,-1
20,61,204,177,61,89,1,-1,-1,-1
20,64,125,216,39,102,1,-1,-1,-1
20,66,457,303,51,128,1,-1,-1,-1
20,70,508,195,9,20,1,-1,-1,-1
20,82,135,223,29,89,1,-1,-1,-1
20,87,449,236,49,113,1,-1,-1,-1
20,90,395,313,41,137,1,-1,-1,-1
20,95,185,193,46,133,1,-1,-1,-1
20,96,387,26,21,68,1,-1,-1,-1
20,108,528,59,35,90,1,-1,-1,-1
20,110,112,31,17,48,1,-1,-1,-1
20,120,5,158,49,118,1,-1,-1,-1
20,123,155,193,35,131,1,-1,-1,-1
20,124,166,136,45,88,1,-1,-1,-1
20,131,45,169,36,97,1,-1,-1,-1
20,135,134,64,21,50,1,-1,-1,-1
20,136,98,255,50,124,1,-1,-1,-1
20,138,80,225,53,117,1,-1,-1,-1
20,141,485,113,29,74,1,-1,-1,-1
20,149,485,265,35,75,1,-1,-1,-1
20,157,280,289,41,126,1,-1,-1,-1
20,158,494,266,31,70,1,-1,-1,-1
20,160,153,45,16,55,1,-1,-1,-1
20,161,435,123,26,73,1,-1,-1,-1
20,166,407,115,26,75,1,-1,-1,-1
20,170,459,220,32,63,1,-1,-1,-1
20,173,542,288,40,121,1,-1,-1,-1
20,175,63,162,52,88,1,-1,-1,-1
20,176,40,258,36,126,1,-1,-1,-1
20,179,121,128,36,64,1,-1,-1,-1
20,180,417,49,16,57,1,-1,-1,-1
20,181,378,122,29,83,1,-1,-1,-1
20,182,149,151,30,80,1,-1,-1,-1
20,183,123,159,31,79,1,-1,-1,-1
21,5,210,198,38,67,1,-1,-1,-1
21,12,540,125,41,92,1,-1,-1,-1
21,51,465,45,22,60,1,-1,-1,-1
21,52,446,56,24,51,1,-1,-1,-1
21,64,125,225,40,104,1,-1,-1,-1
21,66,461,321,53,131,1,-1,-1,-1
21,82,146,230,29,89,1,-1,-1,-1
21,87,451,230,52,121,1,-1,-1,-1
21,90,396,332,42,143,1,-1,-1,-1
21,96,385,26,22,71,1,-1,-1,-1
21,110,107,21,16,46,1,-1,-1,-1
21,120,5,137,49,118,1,-1,-1,-1
21,123,149,200,37,138,1,-1,-1,-1
21,124,175,120,41,83,1,-1,-1,-1
21,131,45,154,35,95,1,-1,-1,-1
21,135,135,54,20,46,1,-1,-1,-1
21,136,87,290,52,129,1,-1,-1,-1
21,138,87,223,55,123,1,-1,-1,-1
21,141,483,88,25,66,1,-1,-1,-1
21,149,491,268,34,74,1,-1,-1,-1
21,157,280,289,41,126,1,-1,-1,-1
21,158,497,266,30,69,1,-1,-1,-1
21,160,151,41,16,53,1,-1,-1,-1
21,161,424,141,30,84,1,-1,-1,-1
21,166,408,112,26,74,1,-1,-1,-1
21,170,459,221,34,66,1,-1,-1,-1
21,173,543,288,40,120,1,-1,-1,-1
21,175,60,159,55,93,1,-1,-1,-1
21,176,59,289,34,120,1,-1,-1,-1
21,179,122,126,39,67,1,-1,-1,-1
21,180,418,53,17,56,1,-1,-1,-1
21,181,378,123,30,86,1,-1,-1,-1
21,182,159,138,27,75,1,-1,-1,-1
21,183,130,143,33,86,1,-1,-1,-1
21,184,2,295,30,123,1,-1,-1,-1
21,188,101,138,34,97,1,-1,-1,-1
22,5,211,197,38,68,1,-1,-1,-1
22,12,540,125,41,92,1,-1,-1,-1
22,51,466,49,19,51,1,-1,-1,-1
22,52,444,47,22,49,1,-1,-1,-1
22,64,124,268,43,114,1,-1,-1,-1
22,66,466,338,54,136,1,-1,-1,-1
22,82,158,238,28,88,1,-1,-1,-1
22,87,460,255,45,102,1,-1,-1,-1
22,110,102,11,15,43,1,-1,-1,-1
22,120,5,116,49,118,1,-1,-1,-1
22,124,184,106,38,78,1,-1,-1,-1
22,131,31,142,26,72,1,-1,-1,-1
22,135,136,45,19,42,1,-1,-1,-1
22,136,76,307,55,138,1,-1,-1,-1
22,138,93,221,58,129,1,-1,-1,-1
22,141,481,72,25,62,1,-1,-1,-1
22,149,519,271,31,69,1,-1,-1,-1
22,157,282,288,42,128,1,-1,-1,-1
22,158,496,265,30,69,1,-1,-1,-1
22,160,150,37,15,51,1,-1,-1,-1
22,161,421,161,32,91,1,-1,-1,-1
22,166,444,97,27,76,1,-1,-1,-1
22,170,459,224,32,63,1,-1,-1,-1
22,173,543,286,41,122,1,-1,-1,-1
22,175,56,157,58,97,1,-1,-1,-1
22,176,69,307,33,111,1,-1,-1,-1
22,179,124,123,40,70,1,-1,-1,-1
22,180,424,57,16,57,1,-1,-1,-1
22,181,378,123,31,89,1,-1,-1,-1
22,182,169,124,26,70,1,-1,-1,-1
22,183,143,126,33,86,1,-1,-1,-1
22,184,2,295,30,120,1,-1,-1,-1
22,188,114,126,31,88,1,-1,-1,-1
22,191,219,107,20,70,1,-1,-1,-1
23,5,211,195,38,70,1,-1,-1,-1
23,12,540,125,40,92,1,-1,-1,-1
23,51,462,41,18,47,1,-1,-1,-1
23,52,441,38,22,46,1,-1,-1,-1
23,64,126,275,43,114,1,-1,-1,-1
23,87,470,256,37,82,1,-1,-1,-1
23,110,97,2,14,39,1,-1,-1,-1
23,120,5,95,49,119,1,-1,-1,-1
23,124,186,94,38,80,1,-1,-1,-1
23,131,29,127,24,67,1,-1,-1,-1
23,135,137,35,17,39,1,-1,-1,-1
23,136,65,324,58,146,1,-1,-1,-1
23,138,100,219,60,135,1,-1,-1,-1
23,141,480,55,23,59,1,-1,-1,-1
23,149,528,275,31,66,1,-1,-1,-1
23,157,281,286,42,128,1,-1,-1,-1
23,158,494,264,31,69,1,-1,-1,-1
23,160,148,33,15,50,1,-1,-1,-1
23,161,415,189,37,99,1,-1,-1,-1
23,166,454,91,26,76,1,-1,-1,-1
23,170,451,203,42,82,1,-1,-1,-1
23,173,546,287,40,121,1,-1,-1,-1
23,175,53,154,61,102,1,-1,-1,-1
23,176,39,324,37,123,1,-1,-1,-1
23,179,125,121,42,72,1,-1,-1,-1
23,180,432,60,16,55,1,-1,-1,-1
23,181,378,124,31,91,1,-1,-1,-1
23,182,180,113,24,66,1,-1,-1,-1
23,183,157,113,31,79,1,-1,-1,-1
23,184,3,289,29,119,1,-1,-1,-1
23,188,129,109,30,85,1,-1,-1,-1
23,191,217,101,20,64,1,-1,-1,-1
23,195,383,45,23,52,1,-1,-1,-1
